area_name,area_code,date,new_cases,total_cases
Kensington and Chelsea,E09000020,2020-09-01,8,713
Kingston upon Thames,E09000021,2020-09-01,1,841
Lambeth,E09000022,2020-09-01,15,1605
Lewisham,E09000023,2020-09-01,8,1365
Merton,E09000024,2020-09-01,2,1040
Newham,E09000025,2020-09-01,7,1505
Redbridge,E09000026,2020-09-01,14,1328
Richmond upon Thames,E09000027,2020-09-01,9,672
Southwark,E09000028,2020-09-01,13,1657
Sutton,E09000029,2020-09-01,6,1098
Tower Hamlets,E09000030,2020-09-01,13,1044
Waltham Forest,E09000031,2020-09-01,7,1197
Wandsworth,E09000032,2020-09-01,19,1454
Westminster,E09000033,2020-09-01,11,983
Barking and Dagenham,E09000002,2020-09-02,10,900
Barnet,E09000003,2020-09-02,15,1942
Bexley,E09000004,2020-09-02,5,1199
Brent,E09000005,2020-09-02,10,1964
Bromley,E09000006,2020-09-02,14,1681
Camden,E09000007,2020-09-02,9,854
Croydon,E09000008,2020-09-02,20,2042
Ealing,E09000009,2020-09-02,12,1858
Enfield,E09000010,2020-09-02,11,1391
Greenwich,E09000011,2020-09-02,10,1089
Hackney and City of London,E09000012,2020-09-02,5,1213
Hammersmith and Fulham,E09000013,2020-09-02,8,943
Haringey,E09000014,2020-09-02,6,943
Harrow,E09000015,2020-09-02,19,1479
Havering,E09000016,2020-09-02,11,1142
Hillingdon,E09000017,2020-09-02,11,1340
Hounslow,E09000018,2020-09-02,6,1315
Islington,E09000019,2020-09-02,12,689
Kensington and Chelsea,E09000020,2020-09-02,12,725
Kingston upon Thames,E09000021,2020-09-02,3,844
Lambeth,E09000022,2020-09-02,11,1616
Lewisham,E09000023,2020-09-02,16,1381
Merton,E09000024,2020-09-02,6,1046
Newham,E09000025,2020-09-02,10,1515
Redbridge,E09000026,2020-09-02,18,1346
Richmond upon Thames,E09000027,2020-09-02,5,677
Southwark,E09000028,2020-09-02,13,1670
Sutton,E09000029,2020-09-02,3,1101
Tower Hamlets,E09000030,2020-09-02,18,1062
Waltham Forest,E09000031,2020-09-02,7,1204
Wandsworth,E09000032,2020-09-02,7,1461
Westminster,E09000033,2020-09-02,10,993
Barking and Dagenham,E09000002,2020-09-03,12,912
Barnet,E09000003,2020-09-03,16,1958
Bexley,E09000004,2020-09-03,1,1200
Brent,E09000005,2020-09-03,11,1975
Bromley,E09000006,2020-09-03,6,1687
Camden,E09000007,2020-09-03,5,859
Croydon,E09000008,2020-09-03,10,2052
Ealing,E09000009,2020-09-03,8,1866
Enfield,E09000010,2020-09-03,8,1399
Greenwich,E09000011,2020-09-03,5,1094
Hackney and City of London,E09000012,2020-09-03,13,1226
Hammersmith and Fulham,E09000013,2020-09-03,9,952
Haringey,E09000014,2020-09-03,17,960
Harrow,E09000015,2020-09-03,13,1492
Havering,E09000016,2020-09-03,18,1160
Hillingdon,E09000017,2020-09-03,5,1345
Hounslow,E09000018,2020-09-03,14,1329
Islington,E09000019,2020-09-03,9,698
Kensington and Chelsea,E09000020,2020-09-03,9,734
Kingston upon Thames,E09000021,2020-09-03,4,848
Lambeth,E09000022,2020-09-03,21,1637
Lewisham,E09000023,2020-09-03,11,1392
Merton,E09000024,2020-09-03,7,1053
Newham,E09000025,2020-09-03,29,1544
Redbridge,E09000026,2020-09-03,23,1369
Richmond upon Thames,E09000027,2020-09-03,5,682
Southwark,E09000028,2020-09-03,7,1677
Sutton,E09000029,2020-09-03,4,1105
Tower Hamlets,E09000030,2020-09-03,12,1074
Waltham Forest,E09000031,2020-09-03,16,1220
Wandsworth,E09000032,2020-09-03,11,1472
Westminster,E09000033,2020-09-03,8,1001
Barking and Dagenham,E09000002,2020-09-04,7,919
Barnet,E09000003,2020-09-04,17,1975
Bexley,E09000004,2020-09-04,8,1208
Brent,E09000005,2020-09-04,6,1981
Bromley,E09000006,2020-09-04,8,1695
Camden,E09000007,2020-09-04,7,866
Croydon,E09000008,2020-09-04,15,2067
Ealing,E09000009,2020-09-04,11,1877
Enfield,E09000010,2020-09-04,17,1416
Greenwich,E09000011,2020-09-04,5,1099
Hackney and City of London,E09000012,2020-09-04,14,1240
Hammersmith and Fulham,E09000013,2020-09-04,10,962
Haringey,E09000014,2020-09-04,15,975
Harrow,E09000015,2020-09-04,7,1499
Havering,E09000016,2020-09-04,12,1172
Hillingdon,E09000017,2020-09-04,24,1369
Hounslow,E09000018,2020-09-04,18,1347
Islington,E09000019,2020-09-04,12,710
Kensington and Chelsea,E09000020,2020-09-04,7,741
Kingston upon Thames,E09000021,2020-09-04,4,852
Lambeth,E09000022,2020-09-04,12,1649
Lewisham,E09000023,2020-09-04,7,1399
Merton,E09000024,2020-09-04,1,1054
Newham,E09000025,2020-09-04,19,1563
Redbridge,E09000026,2020-09-04,19,1388
Richmond upon Thames,E09000027,2020-09-04,9,691
Southwark,E09000028,2020-09-04,11,1688
Sutton,E09000029,2020-09-04,4,1109
Tower Hamlets,E09000030,2020-09-04,6,1080
Waltham Forest,E09000031,2020-09-04,5,1225
Wandsworth,E09000032,2020-09-04,23,1495
Westminster,E09000033,2020-09-04,16,1017
Barking and Dagenham,E09000002,2020-09-05,8,927
Barnet,E09000003,2020-09-05,12,1987
Bexley,E09000004,2020-09-05,1,1209
Brent,E09000005,2020-09-05,8,1989
Bromley,E09000006,2020-09-05,10,1705
Camden,E09000007,2020-09-05,1,867
Croydon,E09000008,2020-09-05,7,2074
Ealing,E09000009,2020-09-05,13,1890
Enfield,E09000010,2020-09-05,17,1433
Greenwich,E09000011,2020-09-05,4,1103
Hackney and City of London,E09000012,2020-09-05,9,1249
Hammersmith and Fulham,E09000013,2020-09-05,10,972
Haringey,E09000014,2020-09-05,12,987
Harrow,E09000015,2020-09-05,10,1509
Havering,E09000016,2020-09-05,15,1187
Hillingdon,E09000017,2020-09-05,7,1376
Hounslow,E09000018,2020-09-05,17,1364
Islington,E09000019,2020-09-05,8,718
Kensington and Chelsea,E09000020,2020-09-05,4,745
Kingston upon Thames,E09000021,2020-09-05,4,856
Lambeth,E09000022,2020-09-05,14,1663
Lewisham,E09000023,2020-09-05,4,1403
Merton,E09000024,2020-09-05,5,1059
Newham,E09000025,2020-09-05,18,1581
Redbridge,E09000026,2020-09-05,9,1397
Richmond upon Thames,E09000027,2020-09-05,5,696
Southwark,E09000028,2020-09-05,12,1700
Sutton,E09000029,2020-09-05,1,1110
Tower Hamlets,E09000030,2020-09-05,15,1095
Waltham Forest,E09000031,2020-09-05,8,1233
Wandsworth,E09000032,2020-09-05,4,1499
Westminster,E09000033,2020-09-05,0,1017
Barking and Dagenham,E09000002,2020-09-06,6,933
Barnet,E09000003,2020-09-06,10,1997
Bexley,E09000004,2020-09-06,1,1210
Brent,E09000005,2020-09-06,5,1994
Bromley,E09000006,2020-09-06,4,1709
Camden,E09000007,2020-09-06,1,868
Croydon,E09000008,2020-09-06,5,2079
Ealing,E09000009,2020-09-06,6,1896
Enfield,E09000010,2020-09-06,10,1443
Greenwich,E09000011,2020-09-06,4,1107
Hackney and City of London,E09000012,2020-09-06,2,1251
Hammersmith and Fulham,E09000013,2020-09-06,2,974
Haringey,E09000014,2020-09-06,7,994
Harrow,E09000015,2020-09-06,5,1514
Havering,E09000016,2020-09-06,15,1202
Hillingdon,E09000017,2020-09-06,14,1390
Hounslow,E09000018,2020-09-06,5,1369
Islington,E09000019,2020-09-06,5,723
Kensington and Chelsea,E09000020,2020-09-06,7,752
Kingston upon Thames,E09000021,2020-09-06,2,858
Lambeth,E09000022,2020-09-06,11,1674
Lewisham,E09000023,2020-09-06,4,1407
Merton,E09000024,2020-09-06,4,1063
Newham,E09000025,2020-09-06,9,1590
Redbridge,E09000026,2020-09-06,12,1409
Richmond upon Thames,E09000027,2020-09-06,8,704
Southwark,E09000028,2020-09-06,5,1705
Sutton,E09000029,2020-09-06,3,1113
Tower Hamlets,E09000030,2020-09-06,17,1112
Waltham Forest,E09000031,2020-09-06,1,1234
Wandsworth,E09000032,2020-09-06,9,1508
Westminster,E09000033,2020-09-06,4,1021
Barking and Dagenham,E09000002,2020-09-07,11,944
Barnet,E09000003,2020-09-07,17,2014
Bexley,E09000004,2020-09-07,11,1221
Brent,E09000005,2020-09-07,14,2008
Bromley,E09000006,2020-09-07,11,1720
Camden,E09000007,2020-09-07,13,881
Croydon,E09000008,2020-09-07,11,2090
Ealing,E09000009,2020-09-07,23,1919
Enfield,E09000010,2020-09-07,25,1468
Greenwich,E09000011,2020-09-07,11,1118
Hackney and City of London,E09000012,2020-09-07,9,1260
Hammersmith and Fulham,E09000013,2020-09-07,9,983
Haringey,E09000014,2020-09-07,17,1011
Harrow,E09000015,2020-09-07,19,1533
Havering,E09000016,2020-09-07,12,1214
Hillingdon,E09000017,2020-09-07,20,1410
Hounslow,E09000018,2020-09-07,27,1396
Islington,E09000019,2020-09-07,14,737
Kensington and Chelsea,E09000020,2020-09-07,8,760
Kingston upon Thames,E09000021,2020-09-07,6,864
Lambeth,E09000022,2020-09-07,22,1696
Lewisham,E09000023,2020-09-07,10,1417
Merton,E09000024,2020-09-07,4,1067
Newham,E09000025,2020-09-07,17,1607
Redbridge,E09000026,2020-09-07,23,1432
Richmond upon Thames,E09000027,2020-09-07,12,716
Southwark,E09000028,2020-09-07,16,1721
Sutton,E09000029,2020-09-07,4,1117
Tower Hamlets,E09000030,2020-09-07,22,1134
Waltham Forest,E09000031,2020-09-07,9,1243
Wandsworth,E09000032,2020-09-07,22,1530
Westminster,E09000033,2020-09-07,14,1035
Barking and Dagenham,E09000002,2020-09-08,9,953
Barnet,E09000003,2020-09-08,16,2030
Bexley,E09000004,2020-09-08,4,1225
Brent,E09000005,2020-09-08,11,2019
Bromley,E09000006,2020-09-08,12,1732
Camden,E09000007,2020-09-08,10,891
Croydon,E09000008,2020-09-08,17,2107
Ealing,E09000009,2020-09-08,19,1938
Enfield,E09000010,2020-09-08,17,1485
Greenwich,E09000011,2020-09-08,8,1126
Hackney and City of London,E09000012,2020-09-08,17,1277
Hammersmith and Fulham,E09000013,2020-09-08,8,991
Haringey,E09000014,2020-09-08,11,1022
Harrow,E09000015,2020-09-08,11,1544
Havering,E09000016,2020-09-08,14,1228
Hillingdon,E09000017,2020-09-08,3,1413
Hounslow,E09000018,2020-09-08,5,1401
Islington,E09000019,2020-09-08,8,745
Kensington and Chelsea,E09000020,2020-09-08,3,763
Kingston upon Thames,E09000021,2020-09-08,5,869
Lambeth,E09000022,2020-09-08,10,1706
Lewisham,E09000023,2020-09-08,14,1431
Merton,E09000024,2020-09-08,6,1073
Newham,E09000025,2020-09-08,23,1630
Redbridge,E09000026,2020-09-08,12,1444
Richmond upon Thames,E09000027,2020-09-08,4,720
Southwark,E09000028,2020-09-08,14,1735
Sutton,E09000029,2020-09-08,5,1122
Tower Hamlets,E09000030,2020-09-08,20,1154
Waltham Forest,E09000031,2020-09-08,7,1250
Wandsworth,E09000032,2020-09-08,12,1542
Westminster,E09000033,2020-09-08,7,1042
Barking and Dagenham,E09000002,2020-09-09,12,965
Barnet,E09000003,2020-09-09,18,2048
Bexley,E09000004,2020-09-09,5,1230
Brent,E09000005,2020-09-09,21,2040
Bromley,E09000006,2020-09-09,7,1739
Camden,E09000007,2020-09-09,7,898
Croydon,E09000008,2020-09-09,9,2116
Ealing,E09000009,2020-09-09,14,1952
Enfield,E09000010,2020-09-09,10,1495
Greenwich,E09000011,2020-09-09,10,1136
Hackney and City of London,E09000012,2020-09-09,14,1291
Hammersmith and Fulham,E09000013,2020-09-09,6,997
Haringey,E09000014,2020-09-09,7,1029
Harrow,E09000015,2020-09-09,13,1557
Havering,E09000016,2020-09-09,10,1238
Hillingdon,E09000017,2020-09-09,15,1428
Hounslow,E09000018,2020-09-09,18,1419
Islington,E09000019,2020-09-09,8,753
Kensington and Chelsea,E09000020,2020-09-09,10,773
Kingston upon Thames,E09000021,2020-09-09,2,871
Lambeth,E09000022,2020-09-09,15,1721
Lewisham,E09000023,2020-09-09,9,1440
Merton,E09000024,2020-09-09,4,1077
Newham,E09000025,2020-09-09,14,1644
Redbridge,E09000026,2020-09-09,15,1459
Richmond upon Thames,E09000027,2020-09-09,7,727
Southwark,E09000028,2020-09-09,13,1748
Sutton,E09000029,2020-09-09,2,1124
Tower Hamlets,E09000030,2020-09-09,21,1175
Waltham Forest,E09000031,2020-09-09,11,1261
Wandsworth,E09000032,2020-09-09,11,1553
Westminster,E09000033,2020-09-09,7,1049
Barking and Dagenham,E09000002,2020-09-10,18,983
Barnet,E09000003,2020-09-10,20,2068
Bexley,E09000004,2020-09-10,4,1234
Brent,E09000005,2020-09-10,20,2060
Bromley,E09000006,2020-09-10,13,1752
Camden,E09000007,2020-09-10,11,909
Croydon,E09000008,2020-09-10,12,2128
Ealing,E09000009,2020-09-10,12,1964
Enfield,E09000010,2020-09-10,21,1516
Greenwich,E09000011,2020-09-10,5,1141
Hackney and City of London,E09000012,2020-09-10,15,1306
Hammersmith and Fulham,E09000013,2020-09-10,8,1005
Haringey,E09000014,2020-09-10,11,1040
Harrow,E09000015,2020-09-10,6,1563
Havering,E09000016,2020-09-10,12,1250
Hillingdon,E09000017,2020-09-10,14,1442
Hounslow,E09000018,2020-09-10,26,1445
Islington,E09000019,2020-09-10,4,757
Kensington and Chelsea,E09000020,2020-09-10,9,782
Kingston upon Thames,E09000021,2020-09-10,6,877
Lambeth,E09000022,2020-09-10,12,1733
Lewisham,E09000023,2020-09-10,6,1446
Merton,E09000024,2020-09-10,9,1086
Newham,E09000025,2020-09-10,18,1662
Redbridge,E09000026,2020-09-10,17,1476
Richmond upon Thames,E09000027,2020-09-10,6,733
Southwark,E09000028,2020-09-10,13,1761
Sutton,E09000029,2020-09-10,3,1127
Tower Hamlets,E09000030,2020-09-10,14,1189
Waltham Forest,E09000031,2020-09-10,14,1275
Wandsworth,E09000032,2020-09-10,22,1575
Westminster,E09000033,2020-09-10,11,1060
Barking and Dagenham,E09000002,2020-09-11,12,995
Barnet,E09000003,2020-09-11,13,2081
Bexley,E09000004,2020-09-11,8,1242
Brent,E09000005,2020-09-11,6,2066
Bromley,E09000006,2020-09-11,6,1758
Camden,E09000007,2020-09-11,11,920
Croydon,E09000008,2020-09-11,6,2134
Ealing,E09000009,2020-09-11,10,1974
Enfield,E09000010,2020-09-11,9,1525
Greenwich,E09000011,2020-09-11,11,1152
Hackney and City of London,E09000012,2020-09-11,10,1316
Hammersmith and Fulham,E09000013,2020-09-11,5,1010
Haringey,E09000014,2020-09-11,23,1063
Harrow,E09000015,2020-09-11,6,1569
Havering,E09000016,2020-09-11,20,1270
Hillingdon,E09000017,2020-09-11,8,1450
Hounslow,E09000018,2020-09-11,13,1458
Islington,E09000019,2020-09-11,6,763
Kensington and Chelsea,E09000020,2020-09-11,10,792
Kingston upon Thames,E09000021,2020-09-11,4,881
Lambeth,E09000022,2020-09-11,10,1743
Lewisham,E09000023,2020-09-11,9,1455
Merton,E09000024,2020-09-11,4,1090
Newham,E09000025,2020-09-11,14,1676
Redbridge,E09000026,2020-09-11,33,1509
Richmond upon Thames,E09000027,2020-09-11,2,735
Southwark,E09000028,2020-09-11,10,1771
Sutton,E09000029,2020-09-11,6,1133
Tower Hamlets,E09000030,2020-09-11,14,1203
Waltham Forest,E09000031,2020-09-11,15,1290
Wandsworth,E09000032,2020-09-11,15,1590
Westminster,E09000033,2020-09-11,4,1064
Barking and Dagenham,E09000002,2020-09-12,9,1004
Barnet,E09000003,2020-09-12,6,2087
Bexley,E09000004,2020-09-12,1,1243
Brent,E09000005,2020-09-12,9,2075
Bromley,E09000006,2020-09-12,1,1759
Camden,E09000007,2020-09-12,9,929
Croydon,E09000008,2020-09-12,3,2137
Ealing,E09000009,2020-09-12,13,1987
Enfield,E09000010,2020-09-12,8,1533
Greenwich,E09000011,2020-09-12,14,1166
Hackney and City of London,E09000012,2020-09-12,8,1324
Hammersmith and Fulham,E09000013,2020-09-12,10,1020
Haringey,E09000014,2020-09-12,6,1069
Harrow,E09000015,2020-09-12,4,1573
Havering,E09000016,2020-09-12,5,1275
Hillingdon,E09000017,2020-09-12,7,1457
Hounslow,E09000018,2020-09-12,11,1469
Islington,E09000019,2020-09-12,7,770
Kensington and Chelsea,E09000020,2020-09-12,2,794
Kingston upon Thames,E09000021,2020-09-12,10,891
Lambeth,E09000022,2020-09-12,6,1749
Lewisham,E09000023,2020-09-12,5,1460
Merton,E09000024,2020-09-12,4,1094
Newham,E09000025,2020-09-12,16,1692
Redbridge,E09000026,2020-09-12,7,1516
Richmond upon Thames,E09000027,2020-09-12,7,742
Southwark,E09000028,2020-09-12,3,1774
Sutton,E09000029,2020-09-12,6,1139
Tower Hamlets,E09000030,2020-09-12,8,1211
Waltham Forest,E09000031,2020-09-12,16,1306
Wandsworth,E09000032,2020-09-12,6,1596
Westminster,E09000033,2020-09-12,2,1066
Barking and Dagenham,E09000002,2020-09-13,7,1011
Barnet,E09000003,2020-09-13,5,2092
Bexley,E09000004,2020-09-13,0,1243
Brent,E09000005,2020-09-13,2,2077
Bromley,E09000006,2020-09-13,6,1765
Camden,E09000007,2020-09-13,3,932
Croydon,E09000008,2020-09-13,4,2141
Ealing,E09000009,2020-09-13,4,1991
Enfield,E09000010,2020-09-13,4,1537
Greenwich,E09000011,2020-09-13,1,1167
Hackney and City of London,E09000012,2020-09-13,4,1328
Hammersmith and Fulham,E09000013,2020-09-13,5,1025
Haringey,E09000014,2020-09-13,3,1072
Harrow,E09000015,2020-09-13,3,1576
Havering,E09000016,2020-09-13,9,1284
Hillingdon,E09000017,2020-09-13,6,1463
Hounslow,E09000018,2020-09-13,6,1475
Islington,E09000019,2020-09-13,1,771
Kensington and Chelsea,E09000020,2020-09-13,0,794
Kingston upon Thames,E09000021,2020-09-13,2,893
Lambeth,E09000022,2020-09-13,2,1751
Lewisham,E09000023,2020-09-13,3,1463
Merton,E09000024,2020-09-13,7,1101
Newham,E09000025,2020-09-13,0,1692
Redbridge,E09000026,2020-09-13,10,1526
Richmond upon Thames,E09000027,2020-09-13,2,744
Southwark,E09000028,2020-09-13,1,1775
Sutton,E09000029,2020-09-13,2,1141
Tower Hamlets,E09000030,2020-09-13,2,1213
Waltham Forest,E09000031,2020-09-13,3,1309
Wandsworth,E09000032,2020-09-13,5,1601
Westminster,E09000033,2020-09-13,2,1068
Barking and Dagenham,E09000002,2020-09-14,8,1019
Barnet,E09000003,2020-09-14,17,2109
Bexley,E09000004,2020-09-14,7,1250
Brent,E09000005,2020-09-14,8,2085
Bromley,E09000006,2020-09-14,13,1778
Camden,E09000007,2020-09-14,9,941
Croydon,E09000008,2020-09-14,6,2147
Ealing,E09000009,2020-09-14,15,2006
Enfield,E09000010,2020-09-14,13,1550
Greenwich,E09000011,2020-09-14,6,1173
Hackney and City of London,E09000012,2020-09-14,15,1343
Hammersmith and Fulham,E09000013,2020-09-14,6,1031
Haringey,E09000014,2020-09-14,9,1081
Harrow,E09000015,2020-09-14,14,1590
Havering,E09000016,2020-09-14,4,1288
Hillingdon,E09000017,2020-09-14,10,1473
Hounslow,E09000018,2020-09-14,17,1492
Islington,E09000019,2020-09-14,7,778
Kensington and Chelsea,E09000020,2020-09-14,5,799
Kingston upon Thames,E09000021,2020-09-14,1,894
Lambeth,E09000022,2020-09-14,7,1758
Lewisham,E09000023,2020-09-14,10,1473
Merton,E09000024,2020-09-14,1,1102
Newham,E09000025,2020-09-14,16,1708
Redbridge,E09000026,2020-09-14,23,1549
Richmond upon Thames,E09000027,2020-09-14,3,747
Southwark,E09000028,2020-09-14,9,1784
Sutton,E09000029,2020-09-14,5,1146
Tower Hamlets,E09000030,2020-09-14,12,1225
Waltham Forest,E09000031,2020-09-14,5,1314
Wandsworth,E09000032,2020-09-14,9,1610
Westminster,E09000033,2020-09-14,8,1076
Barking and Dagenham,E09000002,2020-09-15,5,1024
Barnet,E09000003,2020-09-15,10,2119
Bexley,E09000004,2020-09-15,5,1255
Brent,E09000005,2020-09-15,12,2097
Bromley,E09000006,2020-09-15,3,1781
Camden,E09000007,2020-09-15,10,951
Croydon,E09000008,2020-09-15,7,2154
Ealing,E09000009,2020-09-15,3,2009
Enfield,E09000010,2020-09-15,7,1557
Greenwich,E09000011,2020-09-15,4,1177
Hackney and City of London,E09000012,2020-09-15,12,1355
Hammersmith and Fulham,E09000013,2020-09-15,5,1036
Haringey,E09000014,2020-09-15,8,1089
Harrow,E09000015,2020-09-15,5,1595
Havering,E09000016,2020-09-15,12,1300
Hillingdon,E09000017,2020-09-15,11,1484
Hounslow,E09000018,2020-09-15,10,1502
Islington,E09000019,2020-09-15,12,790
Kensington and Chelsea,E09000020,2020-09-15,10,809
Kingston upon Thames,E09000021,2020-09-15,4,898
Lambeth,E09000022,2020-09-15,12,1770
Lewisham,E09000023,2020-09-15,9,1482
Merton,E09000024,2020-09-15,5,1107
Newham,E09000025,2020-09-15,13,1721
Redbridge,E09000026,2020-09-15,28,1577
Richmond upon Thames,E09000027,2020-09-15,4,751
Southwark,E09000028,2020-09-15,8,1792
Sutton,E09000029,2020-09-15,1,1147
Tower Hamlets,E09000030,2020-09-15,6,1231
Waltham Forest,E09000031,2020-09-15,13,1327
Wandsworth,E09000032,2020-09-15,5,1615
Westminster,E09000033,2020-09-15,11,1087
Barking and Dagenham,E09000002,2020-09-16,9,1033
Barnet,E09000003,2020-09-16,12,2131
Bexley,E09000004,2020-09-16,2,1257
Brent,E09000005,2020-09-16,9,2106
Bromley,E09000006,2020-09-16,4,1785
Camden,E09000007,2020-09-16,5,956
Croydon,E09000008,2020-09-16,8,2162
Ealing,E09000009,2020-09-16,13,2022
Enfield,E09000010,2020-09-16,13,1570
Greenwich,E09000011,2020-09-16,6,1183
Hackney and City of London,E09000012,2020-09-16,5,1360
Hammersmith and Fulham,E09000013,2020-09-16,8,1044
Haringey,E09000014,2020-09-16,11,1100
Harrow,E09000015,2020-09-16,8,1603
Havering,E09000016,2020-09-16,8,1308
Hillingdon,E09000017,2020-09-16,23,1507
Hounslow,E09000018,2020-09-16,9,1511
Islington,E09000019,2020-09-16,12,802
Kensington and Chelsea,E09000020,2020-09-16,5,814
Kingston upon Thames,E09000021,2020-09-16,5,903
Lambeth,E09000022,2020-09-16,5,1775
Lewisham,E09000023,2020-09-16,12,1494
Merton,E09000024,2020-09-16,5,1112
Newham,E09000025,2020-09-16,15,1736
Redbridge,E09000026,2020-09-16,14,1591
Richmond upon Thames,E09000027,2020-09-16,2,753
Southwark,E09000028,2020-09-16,12,1804
Sutton,E09000029,2020-09-16,2,1149
Tower Hamlets,E09000030,2020-09-16,13,1244
Waltham Forest,E09000031,2020-09-16,17,1344
Wandsworth,E09000032,2020-09-16,9,1624
Westminster,E09000033,2020-09-16,11,1098
Barking and Dagenham,E09000002,2020-09-17,24,1057
Barnet,E09000003,2020-09-17,11,2142
Bexley,E09000004,2020-09-17,7,1264
Brent,E09000005,2020-09-17,12,2118
Bromley,E09000006,2020-09-17,6,1791
Camden,E09000007,2020-09-17,5,961
Croydon,E09000008,2020-09-17,8,2170
Ealing,E09000009,2020-09-17,6,2028
Enfield,E09000010,2020-09-17,18,1588
Greenwich,E09000011,2020-09-17,7,1190
Hackney and City of London,E09000012,2020-09-17,11,1371
Hammersmith and Fulham,E09000013,2020-09-17,4,1048
Haringey,E09000014,2020-09-17,11,1111
Harrow,E09000015,2020-09-17,13,1616
Havering,E09000016,2020-09-17,21,1329
Hillingdon,E09000017,2020-09-17,8,1515
Hounslow,E09000018,2020-09-17,5,1516
Islington,E09000019,2020-09-17,6,808
Kensington and Chelsea,E09000020,2020-09-17,4,818
Kingston upon Thames,E09000021,2020-09-17,5,908
Lambeth,E09000022,2020-09-17,6,1781
Lewisham,E09000023,2020-09-17,9,1503
Merton,E09000024,2020-09-17,2,1114
Newham,E09000025,2020-09-17,22,1758
Redbridge,E09000026,2020-09-17,19,1610
Richmond upon Thames,E09000027,2020-09-17,4,757
Southwark,E09000028,2020-09-17,13,1817
Sutton,E09000029,2020-09-17,7,1156
Tower Hamlets,E09000030,2020-09-17,19,1263
Waltham Forest,E09000031,2020-09-17,12,1356
Wandsworth,E09000032,2020-09-17,10,1634
Westminster,E09000033,2020-09-17,7,1105
Barking and Dagenham,E09000002,2020-09-18,14,1071
Barnet,E09000003,2020-09-18,10,2152
Bexley,E09000004,2020-09-18,11,1275
Brent,E09000005,2020-09-18,14,2132
Bromley,E09000006,2020-09-18,12,1803
Camden,E09000007,2020-09-18,11,972
